X,Y,ele,time,magvar,geoidheight,name,cmt,desc,src,link1_href,link1_text,link1_type,link2_href,link2_text,link2_type,sym,type,fix,sat,hdop,vdop,pdop,ageofdgpsdata,dgpsid,gpxx_WaypointExtension,wptx1_WaypointExtension,ctx_CreationTimeExtension
146.055188979954,-37.6592469681054,1016.026367,2018/02/17 09:55:01+00,,,GGG01GGV,6124,6124,,,,,,,,Big Game,user,,,,,,,,        <gpxx:DisplayMode>SymbolAndName</gpxx:DisplayMode>      ,        <wptx1:DisplayMode>SymbolAndName</wptx1:DisplayMode>      ,        <ctx:CreationTime>2018-02-17T09:55:01Z</ctx:CreationTime>      
146.054865019396,-37.6588769908994,1015.553467,2018/02/17 10:02:35+00,,,GGG02GGV,6130,6130,,,,,,,,Big Game,user,,,,,,,,        <gpxx:DisplayMode>SymbolAndName</gpxx:DisplayMode>      ,        <wptx1:DisplayMode>SymbolAndName</wptx1:DisplayMode>      ,        <ctx:CreationTime>2018-02-17T10:02:35Z</ctx:CreationTime>      
146.056768968701,-37.6593229919672,1003.463989,2018/02/17 10:32:31+00,,,GGG03GGV,6132,6132,,,,,,,,Big Game,user,,,,,,,,        <gpxx:DisplayMode>SymbolAndName</gpxx:DisplayMode>      ,        <wptx1:DisplayMode>SymbolAndName</wptx1:DisplayMode>      ,        <ctx:CreationTime>2018-02-17T10:32:31Z</ctx:CreationTime>      
146.056768968701,-37.6593229919672,1005.465637,2018/02/17 10:33:52+00,,,GGG04GGV,6132,6132,,,,,,,,Big Game,user,,,,,,,,        <gpxx:DisplayMode>SymbolAndName</gpxx:DisplayMode>      ,        <wptx1:DisplayMode>SymbolAndName</wptx1:DisplayMode>      ,        <ctx:CreationTime>2018-02-17T10:33:52Z</ctx:CreationTime>      
146.058820020407,-37.6590950042009,981.583313,2018/02/17 10:56:11+00,,,GGG06GGV,6134,6134,,,,,,,,Big Game,user,,,,,,,,        <gpxx:DisplayMode>SymbolAndName</gpxx:DisplayMode>      ,        <wptx1:DisplayMode>SymbolAndName</wptx1:DisplayMode>      ,        <ctx:CreationTime>2018-02-17T10:56:11Z</ctx:CreationTime>      
145.481201028451,-37.4948309920728,817.165222,2017/09/13 10:35:44+00,,,GOL01GGV000000,IMG 3673,IMG 3673,,,,,,,,Big Game,user,,,,,,,,        <gpxx:DisplayMode>SymbolAndName</gpxx:DisplayMode>      ,        <wptx1:DisplayMode>SymbolAndName</wptx1:DisplayMode>      ,        <ctx:CreationTime>2017-09-13T10:35:44Z</ctx:CreationTime>      
145.476317983121,-37.499778997153,723.9953,2017/09/13 11:42:54+00,,,GOL02GGV000000,IMG 3681,IMG 3681,,,,,,,,Big Game,user,,,,,,,,        <gpxx:DisplayMode>SymbolAndName</gpxx:DisplayMode>      ,        <wptx1:DisplayMode>SymbolAndName</wptx1:DisplayMode>      ,        <ctx:CreationTime>2017-09-13T11:42:54Z</ctx:CreationTime>      
145.801886022091,-37.8053850308061,837,2016/08/28 12:02:02+00,,,GREATER,,,,,,,,,,Big Game,user,,,,,,,,        <gpxx:DisplayMode>SymbolAndName</gpxx:DisplayMode>      ,        <wptx1:DisplayMode>SymbolAndName</wptx1:DisplayMode>      ,        <ctx:CreationTime>2016-08-28T12:02:02Z</ctx:CreationTime>      
145.993804782629,-37.7671512309462,,2017/01/03 20:52:05+00,,,Greater1,,,,,,,,,,Big Game,user,,,,,,,,        <gpxx:DisplayMode>SymbolAndName</gpxx:DisplayMode>      ,        <wptx1:DisplayMode>SymbolAndName</wptx1:DisplayMode>      ,        <ctx:CreationTime>2017-01-03T20:52:05Z</ctx:CreationTime>      
145.995087884367,-37.7666482329369,,2017/01/03 20:53:28+00,,,Greater2,,,,,,,,,,Big Game,user,,,,,,,,        <gpxx:DisplayMode>SymbolAndName</gpxx:DisplayMode>      ,        <wptx1:DisplayMode>SymbolAndName</wptx1:DisplayMode>      ,        <ctx:CreationTime>2017-01-03T20:53:28Z</ctx:CreationTime>      
145.996941206977,-37.7658038400114,,2017/01/03 20:53:48+00,,,Greater3,,,,,,,,,,Big Game,user,,,,,,,,        <gpxx:DisplayMode>SymbolAndName</gpxx:DisplayMode>      ,        <wptx1:DisplayMode>SymbolAndName</wptx1:DisplayMode>      ,        <ctx:CreationTime>2017-01-03T20:53:48Z</ctx:CreationTime>      
145.824841037393,-37.9068779759109,769.913086,2018/08/25 13:48:35+00,,,GRI01GGV,,,,,,,,,,Big Game,user,,,,,,,,        <gpxx:DisplayMode>SymbolAndName</gpxx:DisplayMode>      ,        <wptx1:DisplayMode>SymbolAndName</wptx1:DisplayMode>      ,        <ctx:CreationTime>2018-08-25T13:48:35Z</ctx:CreationTime>      
145.824352959171,-37.9053350351751,784.156006,2018/08/25 14:42:58+00,,,GRI03GGV,6134,6134,,,,,,,,Big Game,user,,,,,,,,        <gpxx:DisplayMode>SymbolAndName</gpxx:DisplayMode>      ,        <wptx1:DisplayMode>SymbolAndName</wptx1:DisplayMode>      ,        <ctx:CreationTime>2018-08-25T14:42:58Z</ctx:CreationTime>      
145.822054976597,-37.9058869834989,752.587341,2018/08/25 15:12:21+00,,,GRI06GGV,6938,6938,,,,,,,,Big Game,user,,,,,,,,        <gpxx:DisplayMode>SymbolAndName</gpxx:DisplayMode>      ,        <wptx1:DisplayMode>SymbolAndName</wptx1:DisplayMode>      ,        <ctx:CreationTime>2018-08-25T15:12:21Z</ctx:CreationTime>      
145.821910975501,-37.9060950223356,754.486084,2018/08/25 15:23:33+00,,,GRI07GGV,6941,6941,,,,,,,,Big Game,user,,,,,,,,        <gpxx:DisplayMode>SymbolAndName</gpxx:DisplayMode>      ,        <wptx1:DisplayMode>SymbolAndName</wptx1:DisplayMode>      ,        <ctx:CreationTime>2018-08-25T15:23:33Z</ctx:CreationTime>      
149.070061985403,-37.2345579788089,911.025635,2019/02/06 13:12:06+00,,,GRM01GGV000000,1610529,1610529,,,,,,,,Big Game,user,,,,,,,,        <gpxx:DisplayMode>SymbolAndName</gpxx:DisplayMode>      ,        <wptx1:DisplayMode>SymbolAndName</wptx1:DisplayMode>      ,        <ctx:CreationTime>2019-02-06T13:12:06Z</ctx:CreationTime>      
149.070061985403,-37.2345589846373,916.099731,2019/02/06 13:16:27+00,,,GRM02GGV000000,NA,NA,,,,,,,,Big Game,user,,,,,,,,        <gpxx:DisplayMode>SymbolAndName</gpxx:DisplayMode>      ,        <wptx1:DisplayMode>SymbolAndName</wptx1:DisplayMode>      ,        <ctx:CreationTime>2019-02-06T13:16:27Z</ctx:CreationTime>      
149.068100033328,-37.2334450297058,991.53894,2019/02/06 14:17:49+00,,,GRM03GGV000000,NA,NA,,,,,,,,Big Game,user,,,,,,,,        <gpxx:DisplayMode>SymbolAndName</gpxx:DisplayMode>      ,        <wptx1:DisplayMode>SymbolAndName</wptx1:DisplayMode>      ,        <ctx:CreationTime>2019-02-06T14:17:49Z</ctx:CreationTime>      
145.625250991434,-37.5452420208603,452.705627,2018/04/26 09:31:28+00,,,GTS01GGV000000,W2286,W2286,,,,,,,,Big Game,user,,,,,,,,        <gpxx:DisplayMode>SymbolAndName</gpxx:DisplayMode>      ,        <wptx1:DisplayMode>SymbolAndName</wptx1:DisplayMode>      ,        <ctx:CreationTime>2018-04-26T09:31:28Z</ctx:CreationTime>      
145.625561960042,-37.5474759656936,498.027863,2018/04/26 09:34:26+00,,,GTS02GGV000000,2287,2287,,,,,,,,Big Game,user,,,,,,,,        <gpxx:DisplayMode>SymbolAndName</gpxx:DisplayMode>      ,        <wptx1:DisplayMode>SymbolAndName</wptx1:DisplayMode>      ,        <ctx:CreationTime>2018-04-26T09:34:26Z</ctx:CreationTime>      
145.625576963648,-37.5474600400776,498.349976,2018/04/26 09:34:59+00,,,GTS03GGV000000,,,,,,,,,,Big Game,user,,,,,,,,        <gpxx:DisplayMode>SymbolAndName</gpxx:DisplayMode>      ,        <wptx1:DisplayMode>SymbolAndName</wptx1:DisplayMode>      ,        <ctx:CreationTime>2018-04-26T09:34:59Z</ctx:CreationTime>      
145.625131968409,-37.5486719794571,522.819275,2018/04/26 09:45:33+00,,,GTS04GGV000000,,,,,,,,,,Big Game,user,,,,,,,,        <gpxx:DisplayMode>SymbolAndName</gpxx:DisplayMode>      ,        <wptx1:DisplayMode>SymbolAndName</wptx1:DisplayMode>      ,        <ctx:CreationTime>2018-04-26T09:45:33Z</ctx:CreationTime>      
145.624731983989,-37.54892796278,527.64209,2018/04/26 09:47:53+00,,,GTS05GGV000000,,,,,,,,,,Big Game,user,,,,,,,,        <gpxx:DisplayMode>SymbolAndName</gpxx:DisplayMode>      ,        <wptx1:DisplayMode>SymbolAndName</wptx1:DisplayMode>      ,        <ctx:CreationTime>2018-04-26T09:47:53Z</ctx:CreationTime>      
145.624021030962,-37.5498089846224,519.829773,2018/04/26 09:53:28+00,,,GTS06GGV000000,,,,,,,,,,Big Game,user,,,,,,,,        <gpxx:DisplayMode>SymbolAndName</gpxx:DisplayMode>      ,        <wptx1:DisplayMode>SymbolAndName</wptx1:DisplayMode>      ,        <ctx:CreationTime>2018-04-26T09:53:28Z</ctx:CreationTime>      
145.622156979516,-37.5477779656649,477.873779,2018/04/26 10:16:51+00,,,GTS07GGV000000,,,,,,,,,,Big Game,user,,,,,,,,        <gpxx:DisplayMode>SymbolAndName</gpxx:DisplayMode>      ,        <wptx1:DisplayMode>SymbolAndName</wptx1:DisplayMode>      ,        <ctx:CreationTime>2018-04-26T10:16:51Z</ctx:CreationTime>      
145.624459991232,-37.5492469780147,542.120605,2017/09/13 14:23:15+00,,,GUI01GGV000000,IMG 3687,IMG 3687,,,,,,,,Big Game,user,,,,,,,,        <gpxx:DisplayMode>SymbolAndName</gpxx:DisplayMode>      ,        <wptx1:DisplayMode>SymbolAndName</wptx1:DisplayMode>      ,        <ctx:CreationTime>2017-09-13T14:23:15Z</ctx:CreationTime>      
145.624368963763,-37.5500209629536,530.683777,2017/09/13 14:42:46+00,,,GUI02GGV000000,IMG 3692,IMG 3692,,,,,,,,Big Game,user,,,,,,,,        <gpxx:DisplayMode>SymbolAndName</gpxx:DisplayMode>      ,        <wptx1:DisplayMode>SymbolAndName</wptx1:DisplayMode>      ,        <ctx:CreationTime>2017-09-13T14:42:46Z</ctx:CreationTime>      
145.625662961975,-37.5476120039821,513.832764,2017/09/08 17:44:57+00,,,GUS01GGV000000,,,,,,,,,,Big Game,user,,,,,,,,        <gpxx:DisplayMode>SymbolAndName</gpxx:DisplayMode>      ,        <wptx1:DisplayMode>SymbolAndName</wptx1:DisplayMode>      ,        <ctx:CreationTime>2017-09-08T17:44:57Z</ctx:CreationTime>      
145.512013994157,-37.5477900356054,581.692139,2017/09/01 16:32:10+00,,,HAA01GGV000000,,,,,,,,,,Big Game,user,,,,,,,,        <gpxx:DisplayMode>SymbolAndName</gpxx:DisplayMode>      ,        <wptx1:DisplayMode>SymbolAndName</wptx1:DisplayMode>      ,        <ctx:CreationTime>2017-09-01T16:32:10Z</ctx:CreationTime>      
145.511007998139,-37.5466800201684,570.643921,2017/09/01 16:45:03+00,,,HAA02GGV310040,IMG3412,IMG3412,,,,,,,,Big Game,user,,,,,,,,        <gpxx:DisplayMode>SymbolAndName</gpxx:DisplayMode>      ,        <wptx1:DisplayMode>SymbolAndName</wptx1:DisplayMode>      ,        <ctx:CreationTime>2017-09-01T16:45:03Z</ctx:CreationTime>      
145.511415023357,-37.5455509778112,584.017456,2017/09/01 17:20:18+00,,,HAA03GGV000000,,,,,,,,,,Big Game,user,,,,,,,,        <gpxx:DisplayMode>SymbolAndName</gpxx:DisplayMode>      ,        <wptx1:DisplayMode>SymbolAndName</wptx1:DisplayMode>      ,        <ctx:CreationTime>2017-09-01T17:20:18Z</ctx:CreationTime>      
145.510440962389,-37.5425169803202,602.155212,2017/09/01 17:38:12+00,,,HAA04GGV170025,IMG3420,IMG3420,,,,,,,,Big Game,user,,,,,,,,        <gpxx:DisplayMode>SymbolAndName</gpxx:DisplayMode>      ,        <wptx1:DisplayMode>SymbolAndName</wptx1:DisplayMode>      ,        <ctx:CreationTime>2017-09-01T17:38:12Z</ctx:CreationTime>      
145.786316972226,-37.8160639945418,693.194214,2018/07/03 12:20:49+00,,,HHD01GGV,6754,6754,,,,,,,,Big Game,user,,,,,,,,        <gpxx:DisplayMode>SymbolAndName</gpxx:DisplayMode>      ,        <wptx1:DisplayMode>SymbolAndName</wptx1:DisplayMode>      ,        <ctx:CreationTime>2018-07-03T12:20:49Z</ctx:CreationTime>      
145.784715022892,-37.8168160188943,684.854858,2018/07/03 12:57:14+00,,,HHD02GGV,6764,6764,,,,,,,,Big Game,user,,,,,,,,        <gpxx:DisplayMode>SymbolAndName</gpxx:DisplayMode>      ,        <wptx1:DisplayMode>SymbolAndName</wptx1:DisplayMode>      ,        <ctx:CreationTime>2018-07-03T12:57:14Z</ctx:CreationTime>      
145.784182017669,-37.8172679711133,682.637207,2018/07/03 13:13:14+00,,,HHD03GGV,6767,6767,,,,,,,,Big Game,user,,,,,,,,        <gpxx:DisplayMode>SymbolAndName</gpxx:DisplayMode>      ,        <wptx1:DisplayMode>SymbolAndName</wptx1:DisplayMode>      ,        <ctx:CreationTime>2018-07-03T13:13:14Z</ctx:CreationTime>      
145.437613036484,-37.5035419687629,,2019/01/19 12:56:28+00,,,HHH01GGV,0494,0494,,,,,,,,Big Game,user,,,,,,,,        <gpxx:DisplayMode>SymbolAndName</gpxx:DisplayMode>      ,        <wptx1:DisplayMode>SymbolAndName</wptx1:DisplayMode>      ,        <ctx:CreationTime>2019-01-19T12:56:28Z</ctx:CreationTime>      
145.533575015143,-37.4384900182486,725.093689,2017/10/03 11:06:10+00,,,HYA01GGV000000,,,,,,,,,,Big Game,user,,,,,,,,        <gpxx:DisplayMode>SymbolAndName</gpxx:DisplayMode>      ,        <wptx1:DisplayMode>SymbolAndName</wptx1:DisplayMode>      ,        <ctx:CreationTime>2017-10-03T11:06:10Z</ctx:CreationTime>      
145.533571494743,-37.4384886771441,,2017/10/03 11:07:13+00,,,HYA02GGV000000,IMG 4126,IMG 4126,,,,,,,,Big Game,user,,,,,,,,        <gpxx:DisplayMode>SymbolAndName</gpxx:DisplayMode>      ,        <wptx1:DisplayMode>SymbolAndName</wptx1:DisplayMode>      ,        <ctx:CreationTime>2017-10-03T11:07:13Z</ctx:CreationTime>      
145.534086981788,-37.4364750087261,719.05835,2017/10/03 11:27:23+00,,,HYA03GGV000000,IMG 4134,IMG 4134,,,,,,,,Big Game,user,,,,,,,,        <gpxx:DisplayMode>SymbolAndName</gpxx:DisplayMode>      ,        <wptx1:DisplayMode>SymbolAndName</wptx1:DisplayMode>      ,        <ctx:CreationTime>2017-10-03T11:27:23Z</ctx:CreationTime>      
145.532355029136,-37.4355870299041,718.754517,2017/10/03 11:42:12+00,,,HYA04GGV000000,IMG 4149,IMG 4149,,,,,,,,Big Game,user,,,,,,,,        <gpxx:DisplayMode>SymbolAndName</gpxx:DisplayMode>      ,        <wptx1:DisplayMode>SymbolAndName</wptx1:DisplayMode>      ,        <ctx:CreationTime>2017-10-03T11:42:12Z</ctx:CreationTime>      
145.533656990156,-37.4347680341452,695.255005,2017/10/03 11:51:07+00,,,HYA05GGV000000,IMG 4161,IMG 4161,,,,,,,,Big Game,user,,,,,,,,        <gpxx:DisplayMode>SymbolAndName</gpxx:DisplayMode>      ,        <wptx1:DisplayMode>SymbolAndName</wptx1:DisplayMode>      ,        <ctx:CreationTime>2017-10-03T11:51:07Z</ctx:CreationTime>      
145.532170962542,-37.4348299764097,720.690857,2017/10/03 11:56:26+00,,,HYA06GGV000000,IMG 4166,IMG 4166,,,,,,,,Big Game,user,,,,,,,,        <gpxx:DisplayMode>SymbolAndName</gpxx:DisplayMode>      ,        <wptx1:DisplayMode>SymbolAndName</wptx1:DisplayMode>      ,        <ctx:CreationTime>2017-10-03T11:56:26Z</ctx:CreationTime>      
145.531890001148,-37.4334479682148,709.965576,2017/10/03 12:09:47+00,,,HYA07GGV000000,IMG 4168,IMG 4168,,,,,,,,Big Game,user,,,,,,,,        <gpxx:DisplayMode>SymbolAndName</gpxx:DisplayMode>      ,        <wptx1:DisplayMode>SymbolAndName</wptx1:DisplayMode>      ,        <ctx:CreationTime>2017-10-03T12:09:47Z</ctx:CreationTime>      
145.531942974776,-37.4333759676665,710.556641,2017/10/03 12:14:38+00,,,HYA08GGV000000,IMG 4172,IMG 4172,,,,,,,,Big Game,user,,,,,,,,        <gpxx:DisplayMode>SymbolAndName</gpxx:DisplayMode>      ,        <wptx1:DisplayMode>SymbolAndName</wptx1:DisplayMode>      ,        <ctx:CreationTime>2017-10-03T12:14:38Z</ctx:CreationTime>      
145.532009024173,-37.4334280192852,710.747559,2017/10/03 12:25:28+00,,,HYA09GGV000000,IMG 4184,IMG 4184,,,,,,,,Big Game,user,,,,,,,,        <gpxx:DisplayMode>SymbolAndName</gpxx:DisplayMode>      ,        <wptx1:DisplayMode>SymbolAndName</wptx1:DisplayMode>      ,        <ctx:CreationTime>2017-10-03T12:25:28Z</ctx:CreationTime>      
145.532354023308,-37.4333310406655,705.339294,2017/10/03 12:34:52+00,,,HYA10GGV010020,IMG 4192,IMG 4192,,,,,,,,Big Game,user,,,,,,,,        <gpxx:DisplayMode>SymbolAndName</gpxx:DisplayMode>      ,        <wptx1:DisplayMode>SymbolAndName</wptx1:DisplayMode>      ,        <ctx:CreationTime>2017-10-03T12:34:52Z</ctx:CreationTime>      
145.532354023308,-37.4333310406655,705.713196,2017/10/03 12:32:51+00,,,HYA11GGV011020,"IMG 4192
SAME TREE","IMG 4192
SAME TREE",,,,,,,,Big Game,user,,,,,,,,        <gpxx:DisplayMode>SymbolAndName</gpxx:DisplayMode>      ,        <wptx1:DisplayMode>SymbolAndName</wptx1:DisplayMode>      ,        <ctx:CreationTime>2017-10-03T12:32:51Z</ctx:CreationTime>      
145.530584016815,-37.4330380093306,699.420959,2017/10/03 12:42:29+00,,,HYA12GGV000000,IMG 4196,IMG 4196,,,,,,,,Big Game,user,,,,,,,,        <gpxx:DisplayMode>SymbolAndName</gpxx:DisplayMode>      ,        <wptx1:DisplayMode>SymbolAndName</wptx1:DisplayMode>      ,        <ctx:CreationTime>2017-10-03T12:42:29Z</ctx:CreationTime>      
145.53019400686,-37.4334290251136,695.6698,2017/10/03 12:58:25+00,,,HYA12GGV245030,IMG 4200,IMG 4200,,,,,,,,Big Game,user,,,,,,,,        <gpxx:DisplayMode>SymbolAndName</gpxx:DisplayMode>      ,        <wptx1:DisplayMode>SymbolAndName</wptx1:DisplayMode>      ,        <ctx:CreationTime>2017-10-03T12:58:25Z</ctx:CreationTime>      
145.53019400686,-37.4334290251136,695.6698,2017/10/03 12:58:25+00,,,HYA13GGV245030,IMG 4200,IMG 4200,,,,,,,,Big Game,user,,,,,,,,        <gpxx:DisplayMode>SymbolAndName</gpxx:DisplayMode>      ,        <wptx1:DisplayMode>SymbolAndName</wptx1:DisplayMode>      ,        <ctx:CreationTime>2017-10-03T12:58:25Z</ctx:CreationTime>      
145.53017497994,-37.4363829754293,682.777954,2017/10/03 13:35:17+00,,,HYA14GGV0000001,IMG 4210,IMG 4210,,,,,,,,Big Game,user,,,,,,,,        <gpxx:DisplayMode>SymbolAndName</gpxx:DisplayMode>      ,        <wptx1:DisplayMode>SymbolAndName</wptx1:DisplayMode>      ,        <ctx:CreationTime>2017-10-03T13:35:17Z</ctx:CreationTime>      
145.53017497994,-37.4363829754293,682.777954,2017/10/03 13:35:17+00,,,HYA15GGV000000,IMG 4210,IMG 4210,,,,,,,,Big Game,user,,,,,,,,        <gpxx:DisplayMode>SymbolAndName</gpxx:DisplayMode>      ,        <wptx1:DisplayMode>SymbolAndName</wptx1:DisplayMode>      ,        <ctx:CreationTime>2017-10-03T13:35:17Z</ctx:CreationTime>      
145.530151007697,-37.4364230409265,682.381897,2017/10/03 13:40:53+00,,,HYA15GGV0000001,IMG NA,IMG NA,,,,,,,,Big Game,user,,,,,,,,        <gpxx:DisplayMode>SymbolAndName</gpxx:DisplayMode>      ,        <wptx1:DisplayMode>SymbolAndName</wptx1:DisplayMode>      ,        <ctx:CreationTime>2017-10-03T13:40:53Z</ctx:CreationTime>      
145.530151007697,-37.4364230409265,682.381897,2017/10/03 13:40:53+00,,,HYA16GGV000000,IMG NA,IMG NA,,,,,,,,Big Game,user,,,,,,,,        <gpxx:DisplayMode>SymbolAndName</gpxx:DisplayMode>      ,        <wptx1:DisplayMode>SymbolAndName</wptx1:DisplayMode>      ,        <ctx:CreationTime>2017-10-03T13:40:53Z</ctx:CreationTime>      
145.530222002417,-37.4371230136603,676.611267,2017/10/03 13:47:17+00,,,HYA16GGV0000001,IMG 4215,IMG 4215,,,,,,,,Big Game,user,,,,,,,,        <gpxx:DisplayMode>SymbolAndName</gpxx:DisplayMode>      ,        <wptx1:DisplayMode>SymbolAndName</wptx1:DisplayMode>      ,        <ctx:CreationTime>2017-10-03T13:47:17Z</ctx:CreationTime>      
145.530222002417,-37.4371230136603,676.611267,2017/10/03 13:47:17+00,,,HYA17GGV000000,IMG 4215,IMG 4215,,,,,,,,Big Game,user,,,,,,,,        <gpxx:DisplayMode>SymbolAndName</gpxx:DisplayMode>      ,        <wptx1:DisplayMode>SymbolAndName</wptx1:DisplayMode>      ,        <ctx:CreationTime>2017-10-03T13:47:17Z</ctx:CreationTime>      
145.529872979969,-37.440438978374,661.833435,2017/10/03 14:03:14+00,,,HYA17GGV0000001,IMG 4223,IMG 4223,,,,,,,,Big Game,user,,,,,,,,        <gpxx:DisplayMode>SymbolAndName</gpxx:DisplayMode>      ,        <wptx1:DisplayMode>SymbolAndName</wptx1:DisplayMode>      ,        <ctx:CreationTime>2017-10-03T14:03:14Z</ctx:CreationTime>      
145.529789999127,-37.4384389724582,668.327087,2017/10/03 13:51:36+00,,,HYA17GGV2750350,IMG 4219,IMG 4219,,,,,,,,Big Game,user,,,,,,,,        <gpxx:DisplayMode>SymbolAndName</gpxx:DisplayMode>      ,        <wptx1:DisplayMode>SymbolAndName</wptx1:DisplayMode>      ,        <ctx:CreationTime>2017-10-03T13:51:36Z</ctx:CreationTime>      
145.531629994512,-37.4386559799314,704.948242,2017/10/03 14:26:12+00,,,HYA18GGV000000,IMG 4226,IMG 4226,,,,,,,,Big Game,user,,,,,,,,        <gpxx:DisplayMode>SymbolAndName</gpxx:DisplayMode>      ,        <wptx1:DisplayMode>SymbolAndName</wptx1:DisplayMode>      ,        <ctx:CreationTime>2017-10-03T14:26:12Z</ctx:CreationTime>      
145.529789999127,-37.4384389724582,668.327087,2017/10/03 13:51:36+00,,,HYA18GGV275035,IMG 4219,IMG 4219,,,,,,,,Big Game,user,,,,,,,,        <gpxx:DisplayMode>SymbolAndName</gpxx:DisplayMode>      ,        <wptx1:DisplayMode>SymbolAndName</wptx1:DisplayMode>      ,        <ctx:CreationTime>2017-10-03T13:51:36Z</ctx:CreationTime>      
145.529872979969,-37.440438978374,661.833435,2017/10/03 14:03:14+00,,,HYA19GGV000000,IMG 4223,IMG 4223,,,,,,,,Big Game,user,,,,,,,,        <gpxx:DisplayMode>SymbolAndName</gpxx:DisplayMode>      ,        <wptx1:DisplayMode>SymbolAndName</wptx1:DisplayMode>      ,        <ctx:CreationTime>2017-10-03T14:03:14Z</ctx:CreationTime>      
145.531786987558,-37.4386520404369,706.205505,2017/10/03 14:27:47+00,,,HYA19GGV0000001,IMG 4230,IMG 4230,,,,,,,,Big Game,user,,,,,,,,        <gpxx:DisplayMode>SymbolAndName</gpxx:DisplayMode>      ,        <wptx1:DisplayMode>SymbolAndName</wptx1:DisplayMode>      ,        <ctx:CreationTime>2017-10-03T14:27:47Z</ctx:CreationTime>      
145.531629994512,-37.4386559799314,704.948242,2017/10/03 14:26:12+00,,,HYA20GGV000000,IMG 4226,IMG 4226,,,,,,,,Big Game,user,,,,,,,,        <gpxx:DisplayMode>SymbolAndName</gpxx:DisplayMode>      ,        <wptx1:DisplayMode>SymbolAndName</wptx1:DisplayMode>      ,        <ctx:CreationTime>2017-10-03T14:26:12Z</ctx:CreationTime>      
145.532615035772,-37.4374540150166,721.239319,2017/10/03 14:37:35+00,,,HYA20GGV0000001,IMG 4233,IMG 4233,,,,,,,,Big Game,user,,,,,,,,        <gpxx:DisplayMode>SymbolAndName</gpxx:DisplayMode>      ,        <wptx1:DisplayMode>SymbolAndName</wptx1:DisplayMode>      ,        <ctx:CreationTime>2017-10-03T14:37:35Z</ctx:CreationTime>      
145.531786987558,-37.4386520404369,706.205505,2017/10/03 14:27:47+00,,,HYA21GGV000000,IMG 4230,IMG 4230,,,,,,,,Big Game,user,,,,,,,,        <gpxx:DisplayMode>SymbolAndName</gpxx:DisplayMode>      ,        <wptx1:DisplayMode>SymbolAndName</wptx1:DisplayMode>      ,        <ctx:CreationTime>2017-10-03T14:27:47Z</ctx:CreationTime>      
145.532620986924,-37.4374700244516,721.586487,2017/10/03 14:38:24+00,,,HYA21GGV0000001,"IMG 4233
SAME TREE","IMG 4233
SAME TREE",,,,,,,,Big Game,user,,,,,,,,        <gpxx:DisplayMode>SymbolAndName</gpxx:DisplayMode>      ,        <wptx1:DisplayMode>SymbolAndName</wptx1:DisplayMode>      ,        <ctx:CreationTime>2017-10-03T14:38:24Z</ctx:CreationTime>      
145.532620986924,-37.4374700244516,721.586487,2017/10/03 14:38:24+00,,,HYA22GGV000000,"IMG 4233
SAME TREE","IMG 4233
SAME TREE",,,,,,,,Big Game,user,,,,,,,,        <gpxx:DisplayMode>SymbolAndName</gpxx:DisplayMode>      ,        <wptx1:DisplayMode>SymbolAndName</wptx1:DisplayMode>      ,        <ctx:CreationTime>2017-10-03T14:38:24Z</ctx:CreationTime>      
145.53455603309,-37.4403710011393,772.373596,2017/10/03 15:31:56+00,,,HYA22GGV0000001,IMG 4236,IMG 4236,,,,,,,,Big Game,user,,,,,,,,        <gpxx:DisplayMode>SymbolAndName</gpxx:DisplayMode>      ,        <wptx1:DisplayMode>SymbolAndName</wptx1:DisplayMode>      ,        <ctx:CreationTime>2017-10-03T15:31:56Z</ctx:CreationTime>      
145.532618891448,-37.4374699406326,,2017/10/03 14:37:35+00,,,HYA23GGV000000,IMG 4233,IMG 4233,,,,,,,,Big Game,user,,,,,,,,        <gpxx:DisplayMode>SymbolAndName</gpxx:DisplayMode>      ,        <wptx1:DisplayMode>SymbolAndName</wptx1:DisplayMode>      ,        <ctx:CreationTime>2017-10-03T14:37:35Z</ctx:CreationTime>      
145.534309018403,-37.4402839969844,771.634338,2017/10/03 15:33:30+00,,,HYA23GGV0000001,IMG 4240,IMG 4240,,,,,,,,Big Game,user,,,,,,,,        <gpxx:DisplayMode>SymbolAndName</gpxx:DisplayMode>      ,        <wptx1:DisplayMode>SymbolAndName</wptx1:DisplayMode>      ,        <ctx:CreationTime>2017-10-03T15:33:30Z</ctx:CreationTime>      
145.53455603309,-37.4403710011393,772.373596,2017/10/03 15:31:56+00,,,HYA24GGV000000,IMG 4236,IMG 4236,,,,,,,,Big Game,user,,,,,,,,        <gpxx:DisplayMode>SymbolAndName</gpxx:DisplayMode>      ,        <wptx1:DisplayMode>SymbolAndName</wptx1:DisplayMode>      ,        <ctx:CreationTime>2017-10-03T15:31:56Z</ctx:CreationTime>      
145.534309018403,-37.4402839969844,771.634338,2017/10/03 15:33:30+00,,,HYA25GGV000000,IMG 4240,IMG 4240,,,,,,,,Big Game,user,,,,,,,,        <gpxx:DisplayMode>SymbolAndName</gpxx:DisplayMode>      ,        <wptx1:DisplayMode>SymbolAndName</wptx1:DisplayMode>      ,        <ctx:CreationTime>2017-10-03T15:33:30Z</ctx:CreationTime>      
